CustomerID,Customer-Age,Gender,Membership,Company,Segment,Model,Car-Year,Car-Age,Fuel type,Servicing-Price,Payment-Method,TechSupport,Assistance,Churn
7825-ECJRF,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
1347-KTTTA,46,Female,No,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,Yes
7841-TZDMQ,22,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Card,Yes,Yes,Yes
4195-NZGTA,54,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Cash,Yes,Yes,Yes
7157-SMCFK,51,Female,No,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Wallet,Yes,Yes,Yes
4709-LKHYG,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
2504-DSHIH,23,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,Yes
0699-NDKJM,54,Female,No,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Card,Yes,Yes,Yes
9286-BHDQG,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,Yes
0230-WEQUW,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Wallet,Yes,Yes,Yes
2040-LDIWQ,53,Female,No,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
6496-JDSSB,43,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Cash,Yes,Yes,Yes
9408-SSNVZ,23,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Card,Yes,Yes,Yes
4443-EMBNA,38,Female,No,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,Yes
6469-MRVET,40,Male,Yes,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Wallet,Yes,Yes,Yes
0742-MOABM,40,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Cash,Yes,Yes,Yes
5961-VUSRV,53,Female,No,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
6778-JFCMK,38,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Card,Yes,Yes,Yes
6341-JVQGF,38,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Cash,Yes,Yes,Yes
2232-DMLXU,53,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Wallet,Yes,Yes,Yes
4811-JBUVU,47,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
0945-TSONX,50,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
2651-ZCBXV,55,Female,No,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Card,Yes,Yes,Yes
3316-UWXUY,30,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Cash,Yes,Yes,Yes
8937-RDTHP,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Wallet,Yes,Yes,Yes
7083-MIOPC,43,Female,No,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
1984-GPTEH,37,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
1251-KRREG,42,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Card,Yes,Yes,Yes
0621-JFHOL,43,Female,No,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,Yes
9903-LYSAB,39,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Wallet,Yes,Yes,Yes
0094-OIFMO,37,Male,Yes,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Cash,Yes,Yes,Yes
9227-UAQFT,38,Female,No,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Cash,Yes,Yes,Yes
7301-ABVAD,41,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Card,Yes,Yes,Yes
6614-FHDBO,47,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,Yes
7576-ASEJU,37,Female,No,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Wallet,Yes,Yes,Yes
9058-HRZSV,52,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Cash,Yes,Yes,Yes
4522-AKYLR,30,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
0221-WMXNQ,33,Female,No,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Card,Yes,Yes,Yes
0303-UNCIP,30,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,Yes
9947-OTFQU,33,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Wallet,Yes,Yes,Yes
0322-YINQP,50,Female,No,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,Yes
0959-WHOKV,22,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
4075-JFPGR,32,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Card,Yes,Yes,Yes
4629-NRXKX,35,Female,No,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Cash,Yes,Yes,Yes
9514-JDSKI,47,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Wallet,Yes,Yes,Yes
3282-ZISZV,33,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,Yes
3675-YDUPJ,21,Female,No,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Cash,Yes,Yes,Yes
4111-BNXIF,39,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Card,Yes,Yes,Yes
7017-VFHAY,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
6655-LHBYW,44,Female,No,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Wallet,Yes,Yes,Yes
4959-JOSRX,38,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Cash,Yes,Yes,Yes
5046-NUHWD,54,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Cash,Yes,Yes,Yes
7273-TEFQD,24,Female,No,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Card,Yes,Yes,Yes
3606-TWKGI,22,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
7529-ZDFXI,47,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Wallet,Yes,Yes,Yes
7605-BDWDC,39,Female,No,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Cash,Yes,Yes,Yes
1950-KSVVJ,55,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,Yes
0123-CRBRT,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Card,Yes,Yes,Yes
6292-TOSSS,39,Female,No,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
3197-ARFOY,29,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Wallet,Yes,Yes,Yes
6323-AYBRX,41,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,Yes
7014-ZZXAW,46,Female,No,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,Yes
4385-GZQXV,37,Male,Yes,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Card,Yes,Yes,Yes
7633-MVPUY,30,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Cash,Yes,Yes,Yes
6366-ZGQGL,24,Female,No,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Wallet,Yes,Yes,Yes
4716-HHKQH,39,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,Yes
5940-AHUHD,29,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Cash,Yes,Yes,Yes
6432-TWQLB,34,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Card,Yes,Yes,Yes
4484-GLZOU,23,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Cash,Yes,Yes,Yes
3179-GBRWV,25,Male,Yes,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Wallet,Yes,Yes,Yes
8645-KWHJO,28,Female,No,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,Yes
4130-MZLCC,45,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Cash,Yes,Yes,Yes
0314-TKOSI,45,Male,Yes,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Card,Yes,Yes,Yes
8229-MYEJZ,24,Female,No,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Cash,Yes,Yes,Yes
2080-SRCDE,26,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Wallet,Yes,Yes,Yes
9577-WJVCQ,28,Male,Yes,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Cash,Yes,Yes,Yes
9512-UIBFX,45,Female,No,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Cash,Yes,Yes,Yes
6202-DYYFX,55,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Card,Yes,Yes,Yes
3808-HFKDE,34,Male,Yes,Maruti Suzuki,Sedan,Dzire,2019,1,Petrol,3500,Cash,Yes,Yes,Yes
5583-SXDAG,34,Female,No,Maruti Suzuki,Hatchback,Baleno,2020,0,Cng,3000,Wallet,Yes,Yes,Yes
3488-PGMQJ,47,Male,Yes,Maruti Suzuki,Suv,Breeza,2005,15,Diesel,4500,Cash,Yes,Yes,Yes
3580-REOAC,23,Male,Yes,Maruti Suzuki,Muv,Ertiga,2006,14,Petrol,5000,Cash,Yes,Yes,Yes
7534-BFESC,30,Female,No,Maruti Suzuki,Sedan,Ciaz,2007,13,Petrol,3500,Card,Yes,Yes,Yes
3727-OWVYD,30,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2008,12,Cng,3000,Cash,Yes,Yes,Yes
2294-SALNE,41,Male,Yes,Maruti Suzuki,Suv,Breeza,2009,11,Diesel,4500,Wallet,Yes,Yes,Yes
4847-TAJYI,44,Female,No,Maruti Suzuki,Muv,Ertiga,2010,10,Petrol,5000,Cash,Yes,Yes,Yes
1563-IWQEX,29,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2011,9,Petrol,3500,Cash,Yes,Yes,Yes
8203-XJZRC,43,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2012,8,Cng,3000,Card,Yes,Yes,Yes
6556-DBKZF,39,Female,No,Maruti Suzuki,Suv,Breeza,2013,7,Diesel,4500,Cash,Yes,Yes,Yes
6851-WEFYX,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2014,6,Petrol,5000,Wallet,Yes,Yes,Yes
2985-JUUBZ,30,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2015,5,Petrol,3500,Cash,Yes,Yes,Yes
6390-DSAZX,42,Female,No,Maruti Suzuki,Hatchback,Swift,2016,4,Cng,3000,Cash,Yes,Yes,Yes
0895-LMRSF,35,Male,Yes,Maruti Suzuki,Suv,Breeza,2017,3,Diesel,4500,Card,Yes,Yes,Yes
8098-LLAZX,39,Male,Yes,Maruti Suzuki,Muv,Ertiga,2018,2,Petrol,5000,Cash,Yes,Yes,Yes
8266-VBFQL,32,Female,No,Company,Segment,Model,2019,1,Petrol,,Wallet,Yes,Yes,Yes
8181-YHCMF,25,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
2240-HSJQD,50,Male,Yes,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
1248-DYXUB,23,Female,No,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Card,Yes,Yes,Yes
0265-EDXBD,45,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
4115-BNPJY,55,Male,Yes,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Wallet,Yes,Yes,Yes
3167-SNQPL,31,Female,No,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
4091-TVOCN,22,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
1098-TDVUQ,29,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Card,Yes,Yes,Yes
7277-OZCGZ,31,Female,No,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Cash,Yes,Yes,Yes
1557-EMYVT,52,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Wallet,Yes,Yes,Yes
2799-ARNLO,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,Yes
7563-BIUPC,37,Female,No,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
5027-YOCXN,50,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Card,Yes,Yes,Yes
3973-SKMLN,23,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
2321-OMBXY,26,Female,No,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Wallet,Yes,Yes,Yes
2840-XANRC,42,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,Yes
6745-JEFZB,27,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
5020-ZSTTY,28,Female,No,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Card,Yes,Yes,Yes
9880-TDQAC,54,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
8705-WZCYL,50,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Wallet,Yes,Yes,Yes
7102-JJVTX,33,Female,No,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Cash,Yes,Yes,Yes
8626-PTQGE,50,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
4983-CLMLV,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Card,Yes,Yes,Yes
5701-YVSVF,30,Female,No,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
5804-LEPIM,43,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Wallet,Yes,Yes,Yes
5697-GOMBF,44,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Cash,Yes,Yes,Yes
2739-CACDQ,45,Female,No,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,Yes
9385-EHGDO,38,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Card,Yes,Yes,Yes
9498-FIMXL,45,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,Yes
2379-GYFLQ,46,Female,No,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Wallet,Yes,Yes,Yes
0122-OAHPZ,26,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,Yes
2868-SNELZ,33,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,Yes
4322-RCYMT,23,Female,No,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Card,Yes,Yes,Yes
6680-NENYN,45,Male,Yes,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
2088-IEBAU,54,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Wallet,Yes,Yes,Yes
7982-VCELR,43,Female,No,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
1343-EHPYB,39,Male,Yes,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Cash,Yes,Yes,Yes
6035-BXTTY,52,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Card,Yes,Yes,Yes
6885-PKOAM,36,Female,No,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
7520-HQWJU,53,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Wallet,Yes,Yes,Yes
9639-BUJXT,54,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Cash,Yes,Yes,Yes
5924-SNGKP,50,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Cash,Yes,Yes,Yes
0021-IKXGC,54,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Card,Yes,Yes,Yes
2034-GDRCN,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
8966-SNIZF,38,Female,No,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Wallet,Yes,Yes,Yes
6243-OZGFH,24,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
4654-DLAMQ,24,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,Yes
0513-RBGPE,41,Female,No,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Card,Yes,Yes,Yes
5160-UXJED,41,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
4115-NZRKS,52,Male,Yes,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Wallet,Yes,Yes,Yes
0219-YTZUE,45,Female,No,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
0623-IIHUG,28,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
4572-DVCGN,28,Male,Yes,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Card,Yes,Yes,Yes
3351-NGXYI,25,Female,No,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
8984-EYLLL,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Wallet,Yes,Yes,Yes
9057-MSWCO,22,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
9833-TGFHX,48,Female,No,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Cash,Yes,Yes,Yes
9294-TDIPC,43,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Card,Yes,Yes,Yes
5229-DTFYB,21,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,Yes
0104-PPXDV,43,Female,No,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Wallet,Yes,Yes,Yes
5176-LMJXE,52,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,Yes
3583-KRKMD,52,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
1010-DIAUQ,42,Female,No,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Card,Yes,Yes,Yes
9069-LGEUL,43,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,Yes
7302-ZHMHP,25,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Wallet,Yes,Yes,Yes
9571-EDEBV,24,Female,No,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
3520-FJGCV,36,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
6563-VRERX,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Card,Yes,Yes,Yes
0259-GBZSH,47,Female,No,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Cash,Yes,Yes,Yes
6122-EFVKN,53,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Wallet,Yes,Yes,Yes
2805-EDJPQ,25,Male,Yes,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
6862-CQUMB,50,Female,No,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Cash,Yes,Yes,Yes
7156-MXBJE,27,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Card,Yes,Yes,Yes
6158-HDPXZ,44,Male,Yes,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Cash,Yes,Yes,Yes
9601-BRXPO,22,Female,No,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Wallet,Yes,Yes,Yes
2863-IMQDR,30,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
5686-CMAWK,36,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Cash,Yes,Yes,Yes
5651-CRHKQ,30,Female,No,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Card,Yes,Yes,Yes
6905-NIQIN,26,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Cash,Yes,Yes,Yes
8204-YJCLA,34,Male,Yes,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Wallet,Yes,Yes,Yes
5167-ZFFMM,47,Female,No,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
6583-SZVGP,26,Male,Yes,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Cash,Yes,Yes,Yes
4895-TMWIR,32,Male,Yes,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Card,Yes,Yes,Yes
0533-BNWKF,36,Female,No,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Cash,Yes,Yes,Yes
1708-PBBOA,45,Male,Yes,Maruti Suzuki,Sedan,Dzire,2008,12,Cng,3500,Wallet,Yes,Yes,Yes
8782-LKFPK,38,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2009,11,Diesel,3000,Cash,Yes,Yes,Yes
5522-JBWMO,39,Female,No,Maruti Suzuki,Suv,Breeza,2010,10,Petrol,4500,Cash,Yes,Yes,Yes
3597-MVHJT,26,Male,Yes,Maruti Suzuki,Muv,Ertiga,2011,9,Petrol,5000,Card,Yes,Yes,Yes
9774-NRNAU,48,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2012,8,Cng,3500,Cash,Yes,Yes,Yes
0224-RLWWD,48,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2013,7,Diesel,3000,Wallet,Yes,Yes,Yes
9967-ATRFS,43,Male,Yes,Maruti Suzuki,Suv,Breeza,2014,6,Petrol,4500,Cash,Yes,Yes,Yes
3951-NJCVI,37,Male,Yes,Maruti Suzuki,Muv,Ertiga,2015,5,Petrol,5000,Cash,Yes,Yes,Yes
2977-CEBSX,33,Female,No,Maruti Suzuki,Sedan,Ciaz,2016,4,Cng,3500,Card,Yes,Yes,Yes
0177-PXBAT,24,Male,Yes,Maruti Suzuki,Hatchback,Ignis,2017,3,Diesel,3000,Cash,Yes,Yes,Yes
6599-CEBNN,42,Male,Yes,Maruti Suzuki,Suv,Breeza,2018,2,Petrol,4500,Wallet,Yes,Yes,Yes
2519-ERQOJ,47,Female,No,Maruti Suzuki,Muv,Ertiga,2019,1,Petrol,5000,Cash,Yes,Yes,Yes
5876-QMYLD,30,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2020,0,Cng,3500,Cash,Yes,Yes,Yes
2277-AXSDC,36,Male,Yes,Maruti Suzuki,Hatchback,Swift,2005,15,Diesel,3000,Card,Yes,Yes,Yes
9442-JTWDL,50,Female,No,Maruti Suzuki,Suv,Breeza,2006,14,Petrol,4500,Cash,Yes,Yes,Yes
0979-PHULV,55,Male,Yes,Maruti Suzuki,Muv,Ertiga,2007,13,Petrol,5000,Wallet,Yes,Yes,Yes
3067-SVMTC,37,Male,Yes,Company,Segment,Model,2008,12,Cng,,Cash,Yes,Yes,Yes
5495-GPSRW,42,Female,No,Maruti Suzuki,Sedan,Ciaz,2009,11,Diesel,3500,Cash,Yes,Yes,Yes
7606-BPHHN,33,Male,Yes,Maruti Suzuki,Hatchback,Swift,2010,10,Petrol,3000,Card,Yes,Yes,Yes
4742-DRORA,45,Male,Yes,Maruti Suzuki,Suv,Breeza,2011,9,Petrol,4500,Cash,Yes,Yes,Yes
0111-KLBQG,41,Female,No,Maruti Suzuki,Muv,Ertiga,2012,8,Cng,5000,Wallet,Yes,Yes,Yes
4800-VHZKI,54,Male,Yes,Maruti Suzuki,Sedan,Dzire,2013,7,Diesel,3500,Cash,Yes,Yes,Yes
7989-CHGTL,24,Male,Yes,Maruti Suzuki,Hatchback,Baleno,2014,6,Petrol,3000,Cash,Yes,Yes,Yes
0334-GDDSO,55,Female,No,Maruti Suzuki,Suv,Breeza,2015,5,Petrol,4500,Card,Yes,Yes,Yes
4163-NCJAK,23,Male,Yes,Maruti Suzuki,Muv,Ertiga,2016,4,Cng,5000,Cash,Yes,Yes,Yes
5233-AOZUF,35,Male,Yes,Maruti Suzuki,Sedan,Ciaz,2017,3,Diesel,3500,Wallet,Yes,Yes,Yes
5973-EJGDP,48,Female,No,Maruti Suzuki,Hatchback,Wagaon-R,2018,2,Petrol,3000,Cash,Yes,Yes,Yes
1996-DBMUS,22,Male,Yes,Maruti Suzuki,Suv,Breeza,2019,1,Petrol,4500,Cash,Yes,Yes,Yes
7916-VCCPB,24,Male,Yes,Maruti Suzuki,Muv,Ertiga,2020,0,Cng,5000,Card,Yes,Yes,Yes
4686-GEFRM,55,Female,No,Maruti Suzuki,Sedan,Ciaz,2005,15,Diesel,3500,Cash,Yes,Yes,Yes
