Date,AveragePrice,Total Volume,Small Bags,Large Bags,XLarge Bags,type,year,region
2015/6/7,0.98,6374842.9,651944.51,23422.39,3501.78,conventional,2015,California
2015/5/31,0.98,6236903.31,554224.64,23083.08,3215.29,conventional,2015,California
2015/5/24,1.1,5621713.64,546420.69,24485.84,3213.4,conventional,2015,California
2015/5/17,1.08,5289138.5,525804.7,18497.03,2941.83,conventional,2015,California
2015/5/10,0.93,6650357.96,613601.09,18366.27,2823.53,conventional,2015,California
2015/5/3,0.88,8567534.49,609388.58,19735.89,2673.97,conventional,2015,California
2015/4/26,1.15,4923565.04,548252.41,26483.99,1863.18,conventional,2015,California
2015/4/19,1.05,5871080.81,524767.96,71988.59,1529.08,conventional,2015,California
2015/4/12,1.06,5636644.51,532714.02,79865.3,1864.19,conventional,2015,California
2015/4/5,1.12,5467155.55,539258.29,59212.09,2654.56,conventional,2015,California
2015/3/29,1.1,5341821.67,605995.11,61958.73,1486.34,conventional,2015,California
2015/3/22,1.06,5571812.77,681403.86,30058.97,1546.29,conventional,2015,California
2015/3/15,1.06,5557163.11,632903.55,27625.15,1998.56,conventional,2015,California
2015/3/8,0.96,5990243.89,642307,27241.05,1764.61,conventional,2015,California
2015/3/1,0.84,6700134.25,515386.4,34845.51,1838.1,conventional,2015,California
2015/2/22,0.96,5951871.32,596184.9,36940.51,2193.32,conventional,2015,California
2015/2/15,0.96,5699944.93,544990.68,47017.93,2403.05,conventional,2015,California
2015/2/8,0.91,5871224.58,553682.71,56311.08,2532.59,conventional,2015,California
2015/2/1,0.85,9032180.67,556205.2,41203.2,2740.84,conventional,2015,California
2015/1/25,1.06,4929884.26,521004.15,46809.48,2796.24,conventional,2015,California
2015/1/18,1.02,5570915.26,520299.26,36501.18,3190.49,conventional,2015,California
2015/1/11,0.92,6024932.34,510560.41,31874.03,3613.09,conventional,2015,California
2015/1/4,0.93,5777334.9,477193.38,47882.56,3375.8,conventional,2015,California
2015/12/27,0.96,156698.24,35130.42,2499.62,0,conventional,2015,Charlotte
2015/12/20,0.98,139917.89,33273.25,1781.51,0,conventional,2015,Charlotte
2015/12/13,0.95,157146.19,35793.08,3238.51,0,conventional,2015,Charlotte
2015/12/6,0.99,156114.08,28181.92,2257.34,0,conventional,2015,Charlotte
2015/11/29,0.95,138858.86,27376.3,3415.11,0,conventional,2015,Charlotte
2015/11/22,1,133618.33,22228.47,3494.62,0,conventional,2015,Charlotte
2015/11/15,1.01,169281.16,21132.1,2500.12,0,conventional,2015,Charlotte
2015/11/8,1.03,164322.04,28076.04,1647,0,conventional,2015,Charlotte
2015/11/1,1.11,171793.87,32848.04,4525.69,0,conventional,2015,Charlotte
2015/10/25,1.27,140920.61,30219.23,4368.18,0,conventional,2015,Charlotte
2015/10/18,1.26,156565.98,31176.68,3358.11,0,conventional,2015,Charlotte
2015/10/11,1.14,167396.56,33103.01,6692.82,0,conventional,2015,Charlotte
2015/10/4,1.22,146737.74,30388.81,7661.96,0,conventional,2015,Charlotte
2015/9/27,1.09,168780.22,27053.27,4567.36,0,conventional,2015,Charlotte
2015/9/20,1.2,161443.98,38940.45,8412.98,0,conventional,2015,Charlotte
2015/9/13,1.19,171077.53,56910.24,5958.07,0,conventional,2015,Charlotte
2015/9/6,1.01,227728.43,59197.7,6844.16,0,conventional,2015,Charlotte
2015/8/30,1.2,179026.88,63371.06,2312.59,0,conventional,2015,Charlotte
2015/8/23,1.15,203298.37,76846.13,2018.44,0,conventional,2015,Charlotte
2015/8/16,1.24,178525.52,60769.22,2216.34,0,conventional,2015,Charlotte
2015/8/9,1.21,173059.32,57783.2,3963.07,0,conventional,2015,Charlotte
2015/8/2,1.24,179321.9,58627.67,2072.24,0,conventional,2015,Charlotte
2015/7/26,1.23,173896.82,62053.65,2073.42,0,conventional,2015,Charlotte
2015/7/19,1.19,187575.03,62470.83,3134.64,0,conventional,2015,Charlotte
2015/7/12,1.18,182856.82,65681.23,2170.33,0,conventional,2015,Charlotte
2015/7/5,1.18,216118.9,67865.26,3377.89,0,conventional,2015,Charlotte
2015/6/28,1.17,193654.01,67989.08,1764.53,0,conventional,2015,Charlotte
2015/6/21,1.17,201173.1,69426,3622.34,0,conventional,2015,Charlotte
2015/6/14,1.15,207093.88,67842.39,1981.83,0,conventional,2015,Charlotte
2015/6/7,1.15,199980.3,69123.57,3526.99,0,conventional,2015,Charlotte
2015/5/31,1.19,194630.86,58990.8,2162.28,0,conventional,2015,Charlotte
2015/5/24,1.2,212527.72,59663.25,4013.7,0,conventional,2015,Charlotte
2015/5/17,1.21,190799.99,57583.99,2202.85,0,conventional,2015,Charlotte
2015/5/10,1.19,192767.09,61759.57,2147.08,0,conventional,2015,Charlotte
2015/5/3,1,261492.2,58626.28,5588.51,0,conventional,2015,Charlotte
2015/4/26,1.2,182141.55,58701.2,1201.18,0,conventional,2015,Charlotte
2015/4/19,1.18,180944.22,63182.05,1436.27,0,conventional,2015,Charlotte
2015/4/12,1.17,204005.24,61787.29,3396.22,0,conventional,2015,Charlotte
2015/4/5,1.19,177919.28,56450.56,1599.1,98.61,conventional,2015,Charlotte
2015/3/29,1.23,178788.49,51856.01,1004.93,0,conventional,2015,Charlotte
2015/3/22,1.19,182876.15,56443.98,2967.67,0,conventional,2015,Charlotte
2015/3/15,1.19,183944.05,51028.01,1442.08,0,conventional,2015,Charlotte
2015/3/8,1.25,159386.69,52537.96,1374.33,0,conventional,2015,Charlotte
2015/3/1,1.18,176146.34,52873.84,2851.75,0,conventional,2015,Charlotte
2015/2/22,1.08,201741.43,44919.71,2053.21,0,conventional,2015,Charlotte
2015/2/15,1.22,156798.51,40419.97,9128.47,0,conventional,2015,Charlotte
2015/2/8,1.17,150139.38,41921.3,9363.03,0,conventional,2015,Charlotte
2015/2/1,0.98,254009.7,33450.14,15620.29,0,conventional,2015,Charlotte
2015/1/25,1.18,167270.13,41623.4,12686.41,0,conventional,2015,Charlotte
2015/1/18,1.25,152671.15,33996.73,13058.35,0,conventional,2015,Charlotte
2015/1/11,1.26,159942.68,38822.26,10613.53,0,conventional,2015,Charlotte
2015/1/4,1.19,166006.29,44329.03,6468.53,0,conventional,2015,Charlotte
2015/12/27,0.93,661137.13,83066.75,1617.67,10056.67,conventional,2015,Chicago
2015/12/20,0.91,690669.34,76241.25,9592.65,8230,conventional,2015,Chicago
2015/12/13,1.07,668601.5,76829.42,5693.75,65.29,conventional,2015,Chicago
2015/12/6,1.14,664020.49,62473.12,420.95,16.76,conventional,2015,Chicago
2015/11/29,1.11,602481.22,61862.57,298.89,0,conventional,2015,Chicago
2015/11/22,0.94,751897.89,73457.31,294.44,0,conventional,2015,Chicago
2015/11/15,1.17,641881.96,74723.66,261.11,0,conventional,2015,Chicago
2015/11/8,1.01,711146.61,65842.08,324.38,0,conventional,2015,Chicago
2015/11/1,1,807041.46,68447.93,422.01,0,conventional,2015,Chicago
2015/10/25,1.12,687650.27,65795.24,323.33,5.61,conventional,2015,Chicago
2015/10/18,1.15,690302.58,62076.66,285.56,753.79,conventional,2015,Chicago
2015/10/11,1.08,708914.17,65144.93,528.99,2974.56,conventional,2015,Chicago
2015/10/4,1.18,675172.63,66015.29,2240.14,1674.84,conventional,2015,Chicago
2015/9/27,1.15,720501.55,63370.36,2923.19,4501.47,conventional,2015,Chicago
2015/9/20,1.19,729117.42,71195.89,3316.58,379.19,conventional,2015,Chicago
2015/9/13,1.19,775671.49,78368.45,3809.54,736.09,conventional,2015,Chicago
2015/9/6,1.11,808677.78,82905.34,3289.62,7.39,conventional,2015,Chicago
2015/8/30,1.12,773773.53,71627.03,2205.32,86.59,conventional,2015,Chicago
2015/8/23,1.2,751850.01,77073.51,2759.79,438.87,conventional,2015,Chicago
2015/8/16,1.16,817690.89,80018.54,3447.81,340.71,conventional,2015,Chicago
2015/8/9,1.25,731125.01,79510.48,1904.8,372.9,conventional,2015,Chicago
2015/8/2,1.27,761027.42,79197.97,2476.3,501.53,conventional,2015,Chicago
2015/7/26,1.12,791332.34,83728.75,3516.34,907.04,conventional,2015,Chicago
2015/7/19,1.24,797060.27,92362.71,3531.27,2849.46,conventional,2015,Chicago
2015/7/12,1.26,772151.2,90428.86,2536.23,1363.39,conventional,2015,Chicago
2015/7/5,1.24,937317.45,126579.11,2236.49,237.24,conventional,2015,Chicago
2015/6/28,1.21,786250.22,126835.7,1896.33,1054.56,conventional,2015,Chicago
2015/6/21,1.24,804902.52,107242.86,1658.76,2120.09,conventional,2015,Chicago
2015/6/14,1.21,868197.41,116318.18,2618.95,87.48,conventional,2015,Chicago
2015/6/7,1.24,824216.23,99942.37,4693.09,576.94,conventional,2015,Chicago
2015/5/31,1.26,803571.87,99122.66,2299.08,3.62,conventional,2015,Chicago
2015/5/24,1.23,887105.04,101615.53,2639.11,9.04,conventional,2015,Chicago
2015/5/17,1.23,817870.17,82689.93,2813.47,30.8,conventional,2015,Chicago
2015/5/10,1.23,835938.63,88847.94,4468.25,0,conventional,2015,Chicago
2015/5/3,1.04,978376.13,89297.42,4414.64,3.61,conventional,2015,Chicago
2015/4/26,1.24,779868.01,88341.96,3573.83,790.11,conventional,2015,Chicago
2015/4/19,1.24,832529.06,89276.61,2780.32,103.94,conventional,2015,Chicago
2015/4/12,1.24,710718.98,91664.47,2475.13,14.3,conventional,2015,Chicago
2015/4/5,1.27,751812.42,87170.22,3422.83,829.75,conventional,2015,Chicago
2015/3/29,1.22,757271.96,97284.77,4163.46,10.68,conventional,2015,Chicago
2015/3/22,1.21,799946.53,87394.44,2925.41,39.05,conventional,2015,Chicago
2015/3/15,1.09,827010.39,93312.94,3914.88,26.59,conventional,2015,Chicago
2015/3/8,1.18,772997.09,107215.4,2234.66,5.31,conventional,2015,Chicago
2015/3/1,1.09,863391.73,88092.48,2289.01,38.97,conventional,2015,Chicago
2015/2/22,1.18,773078.09,90447.44,3976.51,15.94,conventional,2015,Chicago
2015/2/15,1.17,726401.24,92518.95,5112.69,19.58,conventional,2015,Chicago
2015/2/8,1.13,729325.61,78980.96,3273.2,81.93,conventional,2015,Chicago
2015/2/1,0.91,1133491.66,89516.93,3448.62,112.35,conventional,2015,Chicago
2015/1/25,1.22,745439.17,75867.61,9265.81,87.51,conventional,2015,Chicago
2015/1/18,1.14,797741.43,95516.44,3311.71,37.57,conventional,2015,Chicago
2015/1/11,1.15,802874.94,74716.43,4539.25,42.96,conventional,2015,Chicago
2015/1/4,1.11,783068.03,72888.46,4651.02,0,conventional,2015,Chicago
2015/12/27,0.87,162993.77,14050.64,30968.06,5350.6,conventional,2015,CincinnatiDayton
2015/12/20,0.85,175425.57,12118.45,39679.66,4447.65,conventional,2015,CincinnatiDayton
2015/12/13,0.79,207386.27,15835.2,58783.54,846.12,conventional,2015,CincinnatiDayton
2015/12/6,0.83,207513.04,13539.21,42885.85,2718.94,conventional,2015,CincinnatiDayton
2015/11/29,0.88,141356.34,12785.15,24850.38,1342.37,conventional,2015,CincinnatiDayton
2015/11/22,0.89,174892.99,13804.56,31446.68,1888.97,conventional,2015,CincinnatiDayton
2015/11/15,0.88,193723.22,15733.89,40083.17,1028.74,conventional,2015,CincinnatiDayton
2015/11/8,0.87,239070.13,12989.82,42509.75,4746.69,conventional,2015,CincinnatiDayton
2015/11/1,0.93,254760.33,14831.2,53584.84,3210.41,conventional,2015,CincinnatiDayton
2015/10/25,1.01,203681.71,12423.07,45209.19,1971.64,conventional,2015,CincinnatiDayton
2015/10/18,0.98,186044.56,17414.57,24553.19,1110.04,conventional,2015,CincinnatiDayton
2015/10/11,0.91,213527.77,16191.77,31742.92,2601.48,conventional,2015,CincinnatiDayton
2015/10/4,0.93,235243.88,16488.06,45980.45,1637.21,conventional,2015,CincinnatiDayton
2015/9/27,1.08,202012.62,12344.28,34341.61,2442.79,conventional,2015,CincinnatiDayton
2015/9/20,1.05,210445.12,12353.22,29601.09,5140.45,conventional,2015,CincinnatiDayton
2015/9/13,1.05,216548.9,17271.72,34690.26,4218.02,conventional,2015,CincinnatiDayton
2015/9/6,1.02,232157.91,19499.39,45312.94,1819.79,conventional,2015,CincinnatiDayton
2015/8/30,1.01,234132.09,17804.54,42734.02,2780.36,conventional,2015,CincinnatiDayton
2015/8/23,1.05,208608.84,15961.91,41548.22,1079.14,conventional,2015,CincinnatiDayton
2015/8/16,1.01,234349.47,16806.65,41442.96,5308.09,conventional,2015,CincinnatiDayton
2015/8/9,1.08,214374.41,19933.89,34194.18,2008.9,conventional,2015,CincinnatiDayton
2015/8/2,1.09,206121.36,16179.92,33163.78,1708.49,conventional,2015,CincinnatiDayton
2015/7/26,1.03,216611.18,24769.87,43020.67,1127.31,conventional,2015,CincinnatiDayton
2015/7/19,1.06,223479.02,21470.67,33782.97,3084.23,conventional,2015,CincinnatiDayton
2015/7/12,1.03,218170.8,23225.75,37926.4,629.27,conventional,2015,CincinnatiDayton
2015/7/5,1.03,250626.33,27500.3,43026.64,1179.38,conventional,2015,CincinnatiDayton
2015/6/28,1.01,225165.84,34098.54,38098.48,626.93,conventional,2015,CincinnatiDayton
2015/6/21,1.02,243012.2,25431.9,37441.3,2126.84,conventional,2015,CincinnatiDayton
2015/6/14,1.05,229363.51,30258.12,34920.23,1307.21,conventional,2015,CincinnatiDayton
2015/6/7,1.07,234981.67,23651.85,36952.36,2785.53,conventional,2015,CincinnatiDayton
2015/5/31,1.06,222382.69,20976.26,41425.81,975.21,conventional,2015,CincinnatiDayton
2015/5/24,1.1,222390.09,24486.78,30170.62,947.11,conventional,2015,CincinnatiDayton
2015/5/17,1.04,234579.34,18091.92,38536.09,2863.62,conventional,2015,CincinnatiDayton
2015/5/10,1.06,259598.76,22506.92,50265.04,262.55,conventional,2015,CincinnatiDayton
2015/5/3,1.08,238140.96,18315.96,37361.33,1499.19,conventional,2015,CincinnatiDayton
2015/4/26,1.06,214469.51,21522.31,37783.16,1278.49,conventional,2015,CincinnatiDayton
2015/4/19,1.02,226978.72,35196.33,23101.71,2591.34,conventional,2015,CincinnatiDayton
2015/4/12,1.02,188937.83,38219.34,17270.02,135.28,conventional,2015,CincinnatiDayton
2015/4/5,1.06,196168.6,36567.48,14361.02,121.79,conventional,2015,CincinnatiDayton
2015/3/29,0.95,198365.16,46587.15,23745.65,391.47,conventional,2015,CincinnatiDayton
2015/3/22,0.98,212719.94,11317.29,31773.08,5732.14,conventional,2015,CincinnatiDayton
2015/3/15,0.94,196008.57,19570.41,37402.27,863.75,conventional,2015,CincinnatiDayton
2015/3/8,0.87,219110.81,30834.06,32786.33,805.18,conventional,2015,CincinnatiDayton
2015/3/1,0.89,226951.64,14963.96,28229.86,4065.9,conventional,2015,CincinnatiDayton
2015/2/22,0.93,183072.02,18685.14,21703.66,752.55,conventional,2015,CincinnatiDayton
2015/2/15,0.94,169950.37,21356.07,17556.58,705.21,conventional,2015,CincinnatiDayton
2015/2/8,0.93,186617.2,17773.67,18571.14,913.86,conventional,2015,CincinnatiDayton
2015/2/1,0.86,300905.18,15335.37,31756.14,4737.81,conventional,2015,CincinnatiDayton
2015/1/25,0.93,213554.45,20650.03,25970.02,16.03,conventional,2015,CincinnatiDayton
2015/1/18,0.93,175681.09,24024.17,18264.75,114.12,conventional,2015,CincinnatiDayton
2015/1/11,0.92,201392.27,17035.73,26345.43,94.5,conventional,2015,CincinnatiDayton
2015/1/4,0.88,228569.58,17525.31,37445.46,112.67,conventional,2015,CincinnatiDayton
2015/12/27,0.99,107565.04,15032.43,3874.64,4164.71,conventional,2015,Columbus
2015/12/20,1.03,117393.22,11760.83,4248.29,4257.36,conventional,2015,Columbus
2015/12/13,1.03,124617.07,14642.3,4307.42,1216.09,conventional,2015,Columbus
2015/12/6,0.99,137195.59,12451.6,3866.86,2500.65,conventional,2015,Columbus
2015/11/29,1.03,97235.6,12106.21,4115.58,1149.67,conventional,2015,Columbus
2015/11/22,1.04,115089.62,13855.13,2827.12,1698.16,conventional,2015,Columbus
2015/11/15,0.99,117462.94,19594.87,2618.43,810.3,conventional,2015,Columbus
2015/11/8,0.95,152084.79,14899.79,6935.32,3834.39,conventional,2015,Columbus
2015/11/1,0.99,135237.01,14668.1,3691.47,3129.54,conventional,2015,Columbus
2015/10/25,1.04,119210.27,11461.37,3925.91,1702.18,conventional,2015,Columbus
2015/10/18,0.98,137773.84,18601.8,4384.37,473.54,conventional,2015,Columbus
2015/10/11,0.9,145305.65,16946.85,4765.93,2179.9,conventional,2015,Columbus
2015/10/4,0.93,134326.53,14952.36,2202.87,2099.6,conventional,2015,Columbus
2015/9/27,1.02,137298.77,10970.85,5538.06,1931.33,conventional,2015,Columbus
2015/9/20,1,165068.86,12029.73,4671.88,4535.79,conventional,2015,Columbus
2015/9/13,1.02,169025.14,17099.64,4201.55,3397,conventional,2015,Columbus
2015/9/6,1.04,144563.15,16533.98,3611.52,1641.68,conventional,2015,Columbus
2015/8/30,1.03,147230.76,16928.02,4937.44,2909.73,conventional,2015,Columbus
2015/8/23,1.08,130920.97,14961.58,5010.51,899.55,conventional,2015,Columbus
2015/8/16,1.03,155881.73,15230.44,4314.54,4404.09,conventional,2015,Columbus
2015/8/9,1,167387.9,20668,7460.64,1840.33,conventional,2015,Columbus
2015/8/2,1.05,148597.91,17997.33,3281.88,1936.76,conventional,2015,Columbus
2015/7/26,1.02,159846.2,23981.05,3986.29,1023.11,conventional,2015,Columbus
2015/7/19,1.05,159137.17,21845.65,2442.62,2161.32,conventional,2015,Columbus
2015/7/12,1.04,143992.91,22605.91,2366.05,572.64,conventional,2015,Columbus
2015/7/5,0.98,173370.68,24909.93,4244.24,1134.74,conventional,2015,Columbus
2015/6/28,0.94,159970.54,29338.02,5683.66,521.66,conventional,2015,Columbus
2015/6/21,0.99,164161.25,24969.38,4739.34,2229.6,conventional,2015,Columbus
2015/6/14,1.01,171353.59,27204.22,6030.43,1421.71,conventional,2015,Columbus
2015/6/7,1.03,187983.88,23654.01,5888.63,3937.6,conventional,2015,Columbus
2015/5/31,1.1,143985.96,21434.49,4733.2,1340.27,conventional,2015,Columbus
2015/5/24,1.01,171879.57,22680.26,10832.31,1280.32,conventional,2015,Columbus
2015/5/17,1,180511.78,15997.43,2463.86,3150.27,conventional,2015,Columbus
2015/5/10,1.1,162802.65,23689.19,2796.71,729.47,conventional,2015,Columbus
2015/5/3,0.99,176737.77,16302.79,9726.39,1206.47,conventional,2015,Columbus
2015/4/26,1.02,161438.17,22384.1,4959.65,1291.55,conventional,2015,Columbus
2015/4/19,1,172913.44,20819.2,1861.68,3189.34,conventional,2015,Columbus
2015/4/12,1.07,129397.39,23837.01,840.46,184.34,conventional,2015,Columbus
2015/4/5,1.09,126109.82,17853.07,642.52,75.93,conventional,2015,Columbus
2015/3/29,0.96,139065.31,31416,937.48,375.4,conventional,2015,Columbus
2015/3/22,0.94,182625.49,9158.76,2691.96,4470.47,conventional,2015,Columbus
2015/3/15,1.01,149884.1,18487.57,3462.12,679.76,conventional,2015,Columbus
2015/3/8,0.95,141281.56,29553.3,5482.53,1134.58,conventional,2015,Columbus
2015/3/1,1.03,136795.35,13297.29,1837.6,4240.19,conventional,2015,Columbus
2015/2/22,1.09,114280.87,18266.69,2275.13,869.61,conventional,2015,Columbus
2015/2/15,1.05,106663.68,22104.1,1860.18,597.63,conventional,2015,Columbus
2015/2/8,0.96,128078.27,17859.26,1970.91,563.46,conventional,2015,Columbus
2015/2/1,0.87,216653.06,16360.12,3422.61,4163.25,conventional,2015,Columbus
2015/1/25,1.08,116995.68,21117.47,2057.45,21.43,conventional,2015,Columbus
2015/1/18,1.02,116450.21,24386.64,2962.41,68.46,conventional,2015,Columbus
2015/1/11,0.97,125742.48,16400.27,2458.67,122.29,conventional,2015,Columbus
2015/1/4,0.89,158638.04,16518.15,2132.21,219.2,conventional,2015,Columbus
2015/12/27,0.8,1020390.64,136560.04,12277.7,15657.53,conventional,2015,DallasFtWorth
2015/12/20,0.82,928051.16,103511.91,10331.25,25724.53,conventional,2015,DallasFtWorth
2015/12/13,0.79,980891.18,114978.22,7472.99,34.62,conventional,2015,DallasFtWorth
2015/12/6,0.74,1054849.97,108772.12,10525.27,166.48,conventional,2015,DallasFtWorth
2015/11/29,0.8,839818.87,96799.4,13967.44,16.53,conventional,2015,DallasFtWorth
2015/11/22,0.78,885067.49,102317.99,13138.76,3.69,conventional,2015,DallasFtWorth
2015/11/15,0.71,1040439.71,109552.23,14527.64,24.09,conventional,2015,DallasFtWorth
2015/11/8,0.8,977717.36,92853.6,10364.96,158.19,conventional,2015,DallasFtWorth
2015/11/1,0.78,1114177.66,98097.43,7644.9,158.76,conventional,2015,DallasFtWorth
2015/10/25,0.86,1010394.81,96417.63,5279.41,125.71,conventional,2015,DallasFtWorth
2015/10/18,0.83,992983.76,87201.1,7044.44,69.47,conventional,2015,DallasFtWorth
2015/10/11,0.81,1100679.15,101828.12,5967.19,72.28,conventional,2015,DallasFtWorth
2015/10/4,0.82,1104602.14,107305.26,15396.93,82.35,conventional,2015,DallasFtWorth
2015/9/27,0.84,1063583.86,101477.9,12776.1,39.5,conventional,2015,DallasFtWorth
2015/9/20,0.77,1155212.67,99272.95,12833.33,7.52,conventional,2015,DallasFtWorth
2015/9/13,0.86,1212585.41,119755.29,24666.41,22.55,conventional,2015,DallasFtWorth
2015/9/6,0.84,1270739.69,120588.01,8581.65,18.72,conventional,2015,DallasFtWorth
2015/8/30,0.82,1101680.91,101093.6,9171.11,1.87,conventional,2015,DallasFtWorth
2015/8/23,0.85,1120172.03,102621.57,8502.23,20.53,conventional,2015,DallasFtWorth
2015/8/16,0.88,1122668.33,100806.9,8864.44,13.03,conventional,2015,DallasFtWorth
2015/8/9,0.85,1124259.51,101618.63,8139.34,3.71,conventional,2015,DallasFtWorth
2015/8/2,0.87,1067498.21,91893.62,11209.38,0,conventional,2015,DallasFtWorth
2015/7/26,0.8,1191310.92,97727.08,18793.29,3.69,conventional,2015,DallasFtWorth
